id,property_type,prop_type_simp,number_of_reviews,review_scores_rating,cleaning_fee,price,price_3_nights
9503582,House,House,75,86,0,35,105
9542478,House,House,296,100,85,79,322
9544821,Condominium,Condominium,54,94,89,169,596
9583992,Townhouse,Townhouse,167,99,75,179,612
9617109,Townhouse,Townhouse,18,94,110,169,617
9632874,House,House,424,98,10,70,220
9691851,House,House,38,95,90,175,615
9692894,House,House,29,95,110,195,695
9710100,Guesthouse,Other,283,99,75,115,420
9716163,Guest suite,Other,234,97,40,115,385
9716387,House,House,22,98,100,150,550
9716458,House,House,9,100,290,520,1850
9717211,House,House,81,99,20,70,230
9726690,Condominium,Condominium,44,97,89,169,596
9751005,House,House,185,98,185,562,1871
9751960,Guest suite,Other,317,98,50,100,350
9784947,House,House,31,98,65,125,440
9806248,House,House,6,97,75,600,1875
9837209,Condominium,Condominium,51,96,89,169,596
9853448,House,House,148,98,125,340,1145
9860359,Condominium,Condominium,279,99,100,125,475
9863459,House,House,258,95,60,96,348
9886460,House,House,422,99,20,99,317
9896664,House,House,21,96,250,375,1375
9922342,House,House,162,97,40,95,325
9938013,Apartment,Apartment,2,80,20,90,290
10017234,Townhouse,Townhouse,217,98,125,140,545
10017815,House,House,1,100,100,200,700
10036680,Townhouse,Townhouse,113,96,150,125,525
10055039,House,House,182,96,90,168,594
10056974,House,House,43,91,99,139,516
10071971,House,House,28,89,50,99,347
10095921,House,House,98,100,200,550,1850
10101324,House,House,111,95,75,94,357
10106032,House,House,37,96,150,274,972
10125486,Bungalow,Other,75,100,75,149,522
10156480,Loft,Other,26,92,100,414,1342
10163485,House,House,404,96,0,100,300
10194770,Guest suite,Other,412,97,0,84,252
10206843,House,House,114,96,245,249,992
10206874,House,House,19,95,175,139,592
10228685,House,House,115,95,150,400,1350
10231662,Apartment,Apartment,1,100,45,88,309
10234851,House,House,44,100,100,275,925
10292673,Guesthouse,Other,81,97,25,179,562
10293691,Condominium,Condominium,96,100,99,199,696
10309379,Bungalow,Other,196,99,90,288,954
10330577,Townhouse,Townhouse,163,98,7,39,124
10350534,House,House,58,99,125,300,1025
10353731,House,House,118,98,40,100,340
10384849,House,House,288,99,70,106,388
10388598,House,House,8,100,150,249,897
10409286,House,House,21,97,60,40,180
10410232,House,House,97,98,150,350,1200
10411052,House,House,73,98,150,198,744
10423877,Loft,Other,310,97,40,95,325
10426942,Townhouse,Townhouse,219,98,75,85,330
10428006,House,House,47,98,200,600,2000
10431161,Loft,Other,14,98,100,750,2350
10448038,Bungalow,Other,172,92,99,154,561
10452356,Townhouse,Townhouse,34,93,120,67,321
10452358,Townhouse,Townhouse,33,98,120,75,345
10452361,Townhouse,Townhouse,29,99,195,116,543
10452462,Guesthouse,Other,125,100,50,125,425
10452960,Apartment,Apartment,228,99,125,245,860
10457284,Bungalow,Other,139,98,75,125,450
10469646,Apartment,Apartment,101,95,95,191,668
10472626,House,House,220,90,95,99,392
10513612,House,House,73,100,150,400,1350
10513727,Apartment,Apartment,145,99,80,115,425
10526732,Guesthouse,Other,182,99,50,115,395
10528368,Loft,Other,31,99,94,333,1093
10549143,House,House,39,98,125,329,1112
10561858,House,House,185,99,75,127,456
10595439,Loft,Other,4,80,100,380,1240
10609492,House,House,47,99,120,205,735
10611628,Loft,Other,26,94,100,277,931
10617955,Bungalow,Other,234,96,45,169,552
10636085,Bungalow,Other,56,93,150,162,636
10647391,House,House,49,92,90,125,465
10650073,Townhouse,Townhouse,216,99,75,179,612
10653657,House,House,144,98,95,128,479
10654389,House,House,110,97,70,89,337
10659252,House,House,100,97,50,85,305
10698571,House,House,3,100,0,550,1650
10742171,House,House,149,100,17,60,197
10747031,House,House,42,100,150,400,1350
10747246,Apartment,Apartment,130,96,50,79,287
10763969,House,House,141,96,120,152,576
10782034,Apartment,Apartment,177,93,65,75,290
10807486,House,House,19,100,80,255,845
10824603,House,House,10,96,40,120,400
10833839,House,House,55,100,125,160,605
10837282,Bungalow,Other,163,99,50,99,347
10862946,House,House,146,98,75,105,390
10888146,Bungalow,Other,180,98,75,160,555
10902213,Condominium,Condominium,149,97,100,160,580
10904943,Apartment,Apartment,24,97,121,553,1780
10905803,Loft,Other,53,97,121,553,1780
10906429,Loft,Other,37,96,121,553,1780
10906882,Loft,Other,47,98,121,525,1696
10907204,Loft,Other,31,94,121,564,1813
10907474,Loft,Other,23,97,121,553,1780
10907863,Loft,Other,25,98,94,360,1174
10908056,Loft,Other,49,96,77,305,992
10908173,Loft,Other,25,85,100,317,1051
10908681,Loft,Other,29,92,77,333,1076
10908989,Loft,Other,27,93,121,553,1780
10909378,Loft,Other,37,97,121,525,1696
10909635,Loft,Other,30,97,121,564,1813
10909715,House,House,100,100,100,350,1150
10909755,Loft,Other,45,99,121,498,1615
10909867,Loft,Other,29,96,77,333,1076
10917853,Loft,Other,170,95,65,85,320
10959694,House,House,2,80,175,275,1000
10960823,Apartment,Apartment,100,99,55,101,358
10965305,House,House,22,100,150,350,1200
10985810,Guesthouse,Other,89,99,100,390,1270
10992814,House,House,244,97,75,145,510
11007461,Apartment,Apartment,285,100,55,99,352
11008928,Apartment,Apartment,205,95,75,99,372
11014831,Guest suite,Other,79,99,40,89,307
11024062,House,House,84,99,229,350,1279
11048972,House,House,185,98,5,69,212
11074483,Cabin,Other,107,98,75,175,600
11079846,Apartment,Apartment,317,99,50,145,485
11097953,House,House,158,92,90,120,450
11101912,House,House,323,99,11,40,131
11108095,Apartment,Apartment,123,100,69,109,396
11116696,Guest suite,Other,52,100,55,150,505
11145786,House,House,137,100,20,100,320
11154883,House,House,111,99,100,200,700
11159003,Apartment,Apartment,119,98,85,200,685
11159013,Guest suite,Other,256,100,25,70,235
11167415,Apartment,Apartment,264,100,25,89,292
11186757,Condominium,Condominium,63,98,65,185,620
11187333,House,House,1,80,45,100,345
11205949,House,House,70,100,150,450,1500
11226151,Apartment,Apartment,184,99,95,128,479
11227634,Guesthouse,Other,288,98,75,79,312
11243563,Townhouse,Townhouse,38,95,75,99,372
11253499,House,House,49,100,150,925,2925
11280184,House,House,85,96,175,225,850
11304096,Apartment,Apartment,67,97,75,106,393
11305104,House,House,185,99,125,199,722
11318225,House,House,4,90,275,615,2120
11320018,House,House,12,98,150,300,1050
11326012,Apartment,Apartment,224,99,125,245,860
11335673,House,House,312,98,95,225,770
11336505,House,House,127,98,100,139,517
11358238,House,House,93,99,160,825,2635
11360569,Guest suite,Other,126,94,50,99,347
11375711,House,House,33,95,275,662,2261
11387629,Guesthouse,Other,367,99,40,140,460
11387993,House,House,15,100,150,276,978
11398609,House,House,79,97,80,154,542
11399184,Apartment,Apartment,161,91,40,74,262
11408992,Cottage,Other,7,100,150,95,435
11420311,House,House,248,100,35,65,230
11438990,House,House,51,99,195,350,1245
11442399,House,House,140,99,100,199,697
11443793,House,House,163,100,45,110,375
11453055,Apartment,Apartment,348,90,45,105,360
11458058,House,House,171,99,75,110,405
11465403,House,House,18,100,250,639,2167
11472713,House,House,40,100,175,499,1672
11496650,House,House,98,99,40,89,307
11511253,Apartment,Apartment,112,94,100,90,370
11512260,Townhouse,Townhouse,99,93,175,299,1072
11523920,House,House,310,95,15,85,270
11547770,House,House,99,97,25,199,622
11562188,Condominium,Condominium,203,95,95,149,542
11567257,Apartment,Apartment,1,100,15,80,255
11574595,Apartment,Apartment,102,99,100,215,745
11574614,House,House,76,100,200,235,905
11591050,Apartment,Apartment,6,100,125,69,332
11593813,Townhouse,Townhouse,101,94,175,299,1072
11597189,House,House,91,98,100,89,367
11610349,House,House,46,100,250,639,2167
11621515,House,House,357,97,20,56,188
11651866,Apartment,Apartment,168,99,50,99,347
11653044,House,House,184,98,65,150,515
11658572,Townhouse,Townhouse,82,95,175,199,772
11671060,House,House,22,100,250,639,2167
11671431,House,House,14,100,250,639,2167
11671760,House,House,27,100,250,639,2167
11671977,House,House,19,100,250,639,2167
11671995,House,House,87,95,125,179,662
11672549,House,House,146,100,129,360,1209
11672613,House,House,27,100,19,79,256
11680555,Townhouse,Townhouse,98,95,100,149,547
11680808,House,House,40,99,150,295,1035
11699118,Townhouse,Townhouse,141,97,120,209,747
11708991,Apartment,Apartment,60,97,20,74,242
11715463,House,House,107,99,50,95,335
11718982,House,House,53,97,10,87,271
11719115,Condominium,Condominium,22,92,99,269,906
11719122,Condominium,Condominium,43,95,99,269,906
11719128,Condominium,Condominium,62,96,99,269,906
11720960,Apartment,Apartment,82,99,20,165,515
11730583,House,House,100,100,175,149,622
11758426,Townhouse,Townhouse,229,99,75,99,372
11789750,House,House,39,94,175,139,592
11792169,House,House,114,98,135,250,885
11815511,House,House,189,97,100,145,535
11819595,Apartment,Apartment,4,100,20,117,371
11820786,Condominium,Condominium,11,95,99,135,504
11825868,House,House,238,99,60,83,309
11826982,House,House,233,97,9,59,186
11827330,House,House,12,100,125,295,1010
11892326,House,House,27,99,20,125,395
11910148,Apartment,Apartment,115,95,65,85,320
11921935,Apartment,Apartment,118,98,85,114,427
11928110,Guest suite,Other,171,96,0,68,204
11944048,House,House,223,98,15,50,165
11960341,House,House,86,96,175,175,700
11963187,House,House,26,100,55,880,2695
11964658,Apartment,Apartment,147,94,65,85,320
11969484,House,House,420,99,7,35,112
11980280,Guest suite,Other,169,99,60,95,345
11990998,House,House,192,97,34,75,259
11999310,Apartment,Apartment,142,97,60,99,357
12010260,House,House,28,96,90,300,990
12024181,House,House,103,96,53,48,197
12037184,House,House,77,98,100,150,550
12038428,House,House,97,99,160,300,1060
12052354,Bungalow,Other,86,97,125,289,992
12054578,Apartment,Apartment,29,100,75,98,369
12067064,House,House,125,98,250,195,835
12072076,Apartment,Apartment,141,99,40,85,295
12082566,House,House,85,98,40,99,337
12085108,Resort,Other,67,93,99,99,396
12091315,House,House,133,99,250,628,2134
12103278,Guesthouse,Other,44,97,30,189,597
12105639,House,House,21,98,0,350,1050
12114278,Apartment,Apartment,76,91,95,229,782
12147837,House,House,61,95,65,64,257
12168493,House,House,124,98,165,225,840
12171163,House,House,127,99,25,85,280
12172398,House,House,89,98,150,160,630
12212145,House,House,42,100,180,379,1317
12222392,House,House,3,100,125,180,665
12230316,House,House,107,99,100,340,1120
12242919,Condominium,Condominium,8,100,150,89,417
12249257,Cottage,Other,24,100,100,175,625
12260896,Cottage,Other,5,100,84,250,834
12261877,Apartment,Apartment,23,93,65,69,272
12262898,Apartment,Apartment,178,99,75,149,522
12263701,House,House,55,98,150,557,1821
12276038,House,House,36,98,195,350,1245
12290772,House,House,120,100,75,175,600
12291935,House,House,65,98,175,350,1225
12292676,Bungalow,Other,36,90,60,122,426
12294564,House,House,28,99,195,350,1245
12306587,House,House,138,100,125,289,992
12310554,Apartment,Apartment,311,99,50,99,347
12310604,House,House,12,100,75,199,672
12319495,House,House,62,96,10,36,118
12325312,Condominium,Condominium,5,100,100,250,850
12326550,Guest suite,Other,324,98,0,99,297
12345759,House,House,1,100,20,75,245
12345794,Guest suite,Other,81,100,45,65,240
12346312,House,House,1,100,20,85,275
12346505,House,House,74,99,190,599,1987
12347281,House,House,209,98,35,105,350
12355786,House,House,81,100,125,200,725
12364943,Condominium,Condominium,157,99,99,238,813
12381176,House,House,85,100,50,80,290
12384561,Bungalow,Other,142,99,125,245,860
12389913,House,House,40,100,40,89,307
12405348,Guesthouse,Other,511,99,15,85,270
12405683,House,House,34,95,60,100,360
12406328,House,House,2,100,75,227,756
12410928,Condominium,Condominium,296,98,60,133,459
12417412,Guesthouse,Other,44,100,0,89,267
12424263,Apartment,Apartment,108,100,50,110,380
12451484,House,House,86,100,150,295,1035
12472505,Farm stay,Other,50,99,55,85,310
12484381,House,House,2,100,110,169,617
12505554,House,House,56,95,150,225,825
12567926,Loft,Other,2,80,50,275,875
12569044,Guest suite,Other,130,100,30,88,294
12570131,House,House,15,97,0,90,270
12583954,Cottage,Other,121,99,85,199,682
12587865,House,House,43,100,180,425,1455
12588696,House,House,42,100,145,155,610
12601981,House,House,58,99,150,199,747
12604546,House,House,109,100,130,341,1153
12628321,House,House,15,100,125,300,1025
12678946,House,House,21,99,100,425,1375
12684891,House,House,4,100,40,179,577
12698484,Townhouse,Townhouse,66,95,50,200,650
12705971,Apartment,Apartment,209,92,70,150,520
12706803,Cottage,Other,97,95,60,99,357
12710555,Townhouse,Townhouse,22,99,75,139,492
12710949,Apartment,Apartment,68,95,85,150,535
12712683,Loft,Other,121,100,25,89,292
12716356,Condominium,Condominium,85,95,115,220,775
12731349,House,House,187,99,40,100,340
12740523,House,House,15,100,0,76,228
12754162,Guest suite,Other,131,98,40,135,445
12763495,House,House,48,98,195,490,1665
12792746,House,House,4,100,200,250,950
12794699,House,House,39,100,25,109,352
12803323,Guest suite,Other,77,97,125,199,722
12806991,House,House,7,94,30,50,180
12810878,Guest suite,Other,262,97,29,89,296
12823238,House,House,126,98,125,180,665
12835090,House,House,10,100,225,299,1122
12844696,Condominium,Condominium,1,100,100,50,250
12848733,Condominium,Condominium,8,98,150,150,600
12853699,House,House,84,93,225,499,1722
12868731,House,House,72,99,100,249,847
12869710,House,House,10,98,160,749,2407
12872273,Guest suite,Other,165,100,75,99,372
12902998,House,House,84,99,85,89,352
12905499,Bungalow,Other,89,100,49,67,250
12910726,House,House,74,98,100,200,700
12912043,Condominium,Condominium,205,94,90,115,435
12915598,Apartment,Apartment,306,97,75,160,555
12932740,House,House,24,99,150,500,1650
12941574,Cottage,Other,109,98,40,78,274
12947489,House,House,118,99,155,399,1352
12951332,House,House,50,100,150,325,1125
12951377,House,House,25,99,130,230,820
12964705,Apartment,Apartment,28,94,50,130,440
12971801,Guest suite,Other,262,99,30,119,387
12990193,Condominium,Condominium,201,96,85,135,490
12990616,Guest suite,Other,12,98,25,75,250
12996021,House,House,198,97,130,250,880
13006899,Apartment,Apartment,72,92,85,145,520
13013170,House,House,42,97,90,200,690
13017638,House,House,559,98,0,72,216
13019691,Bungalow,Other,118,97,90,129,477
13019766,House,House,138,96,145,125,520
13030649,House,House,2,100,90,225,765
13039377,House,House,7,100,50,200,650
13044705,Townhouse,Townhouse,104,100,150,250,900
13052870,Guest suite,Other,497,99,20,65,215
13054944,Bungalow,Other,150,97,125,99,422
13064379,Bungalow,Other,205,98,25,100,325
13064758,House,House,63,100,95,125,470
13064961,Condominium,Condominium,165,96,75,165,570
13072867,House,House,197,99,185,135,590
13081350,Townhouse,Townhouse,16,94,75,91,348
13082953,House,House,81,94,140,175,665
13082977,Guest suite,Other,12,100,45,75,270
13085311,Apartment,Apartment,88,97,0,57,171
13096927,Bungalow,Other,107,99,60,125,435
13098951,Tiny house,Other,266,99,50,125,425
13100329,Bungalow,Other,216,99,40,84,292
13116217,Guesthouse,Other,148,100,45,109,372
13116639,House,House,48,99,200,700,2300
13124378,Apartment,Apartment,117,99,25,175,550
13130511,Townhouse,Townhouse,137,98,105,99,402
13136382,Condominium,Condominium,182,98,75,249,822
13139208,House,House,199,98,0,120,360
13140304,Bungalow,Other,128,99,100,137,511
13142265,Guest suite,Other,146,99,15,78,249
13149842,House,House,83,99,125,330,1115
13153509,Guest suite,Other,178,98,100,94,382
13155029,House,House,71,99,130,135,535
13164110,Apartment,Apartment,90,99,100,310,1030
13164780,Townhouse,Townhouse,234,95,75,99,372
13165476,Apartment,Apartment,11,93,30,69,237
13165900,House,House,163,99,75,90,345
13166153,Apartment,Apartment,181,99,75,85,330
13170218,House,House,80,96,150,189,717
13170891,Condominium,Condominium,1,100,100,50,250
13175670,Apartment,Apartment,202,98,80,125,455
13176145,House,House,164,99,100,82,346
13187494,House,House,160,97,75,155,540
13187509,House,House,105,97,150,280,990
13187523,House,House,125,95,150,280,990
13187539,House,House,184,98,75,155,540
13190076,House,House,119,99,120,200,720
13208859,Apartment,Apartment,13,100,12,60,192
13208982,House,House,25,98,50,100,350
13219101,Bungalow,Other,82,96,115,127,496
13221741,Townhouse,Townhouse,159,98,100,119,457
13222478,Bungalow,Other,50,100,75,111,408
13235556,Townhouse,Townhouse,306,98,0,150,450
13238821,Bungalow,Other,206,96,45,88,309
13249863,House,House,141,99,75,115,420
13261158,Apartment,Apartment,50,92,95,199,692
13272119,Bungalow,Other,277,100,135,750,2385
13274129,House,House,117,96,125,225,800
13275330,House,House,90,99,50,150,500
13282529,House,House,50,96,80,169,587
13293782,Townhouse,Townhouse,68,100,180,347,1221
13295352,House,House,36,97,100,210,730
13310358,House,House,26,95,50,175,575
13313321,House,House,66,99,75,139,492
13332724,Condominium,Condominium,206,97,95,199,692
13334722,Condominium,Condominium,149,93,60,125,435
13342954,Guest suite,Other,205,98,25,51,178
13343481,Bungalow,Other,44,98,45,85,300
13347276,House,House,31,99,75,215,720
13361528,House,House,2,100,10,60,190
13361972,House,House,196,98,15,68,219
13370525,Apartment,Apartment,44,97,50,200,650
13373315,House,House,17,100,140,549,1787
13374996,House,House,102,93,80,97,371
13380117,House,House,99,94,50,45,185
13380259,Condominium,Condominium,78,98,45,135,450
13388342,House,House,206,97,150,84,402
13389115,House,House,83,99,190,400,1390
13396215,Apartment,Apartment,251,97,35,109,362
13398843,Apartment,Apartment,240,95,75,79,312
13399132,House,House,123,100,175,500,1675
13410362,House,House,25,92,120,199,717
13415408,Condominium,Condominium,19,93,75,70,285
13415729,House,House,16,99,150,114,492
13417952,House,House,26,98,10,79,247
13418321,Loft,Other,326,98,75,180,615
13418441,Loft,Other,340,97,75,180,615
13431977,House,House,67,98,100,245,835
13436409,Condominium,Condominium,180,95,75,120,435
13436440,Condominium,Condominium,209,94,75,112,411
13444797,House,House,41,99,165,245,900
13450649,House,House,113,98,53,44,185
13493836,Townhouse,Townhouse,35,99,85,299,982
13496774,Guesthouse,Other,335,100,60,159,537
13496959,Apartment,Apartment,1,100,50,169,557
13505557,House,House,174,99,40,80,280
13509713,Townhouse,Townhouse,191,99,155,322,1121
13523365,House,House,219,94,150,80,390
13530078,Apartment,Apartment,141,97,75,120,435
13531220,Apartment,Apartment,298,94,35,107,356
13546008,House,House,150,98,15,59,192
13547196,House,House,28,96,175,219,832
13552088,Condominium,Condominium,74,99,45,135,450
13561006,House,House,173,100,90,119,447
13574331,House,House,8,98,25,60,205
13575385,House,House,109,96,200,400,1400
13578261,House,House,12,98,125,215,770
13588890,Apartment,Apartment,58,96,10,51,163
13591174,House,House,14,98,120,358,1194
13595249,House,House,21,99,325,700,2425
13595970,Apartment,Apartment,132,97,75,149,522
13623535,Apartment,Apartment,25,98,125,219,782
13634095,House,House,20,97,70,400,1270
13642576,House,House,40,99,150,450,1500
13654633,House,House,84,99,125,450,1475
13655285,House,House,92,99,125,185,680
13655387,House,House,73,99,175,299,1072
13669466,House,House,180,99,10,75,235
13669521,Guesthouse,Other,63,97,45,88,309
13680525,House,House,69,99,150,525,1725
13682881,Condominium,Condominium,9,100,70,190,640
13689380,Guest suite,Other,48,98,35,149,482
13700720,Condominium,Condominium,98,98,100,315,1045
13709288,House,House,102,98,175,534,1777
13715253,Loft,Other,28,100,150,375,1275
13721214,Bungalow,Other,54,99,175,325,1150
13727131,House,House,72,95,100,600,1900
13727485,Bungalow,Other,48,99,100,250,850
13729437,Bungalow,Other,44,99,40,95,325
13730702,House,House,33,100,250,249,997
13732288,House,House,149,98,50,95,335
13734739,Apartment,Apartment,41,88,30,180,570
13741628,House,House,50,99,125,160,605
13749859,Apartment,Apartment,156,99,90,150,540
13751026,House,House,124,96,75,99,372
13754642,House,House,278,99,0,98,294
13759255,House,House,194,98,38,99,335
13769945,House,House,291,97,50,54,212
13783185,House,House,113,98,15,71,228
13784416,House,House,330,98,36,91,309
13785710,Apartment,Apartment,172,97,40,90,310
13795663,House,House,15,99,15,85,270
13800956,House,House,166,97,110,225,785
13801187,House,House,76,100,200,700,2300
13829517,Guest suite,Other,154,100,60,99,357
13856429,House,House,79,100,160,350,1210
13882390,House,House,126,99,50,68,254
13882739,House,House,9,93,30,55,195
13884573,House,House,225,99,40,150,490
13885173,Apartment,Apartment,29,99,40,125,415
13901693,House,House,2,100,90,250,840
13906521,House,House,37,100,175,269,982
13914989,House,House,84,96,150,151,603
13954786,House,House,62,96,195,249,942
13956571,Apartment,Apartment,15,99,100,112,436
13980372,House,House,22,100,194,450,1544
14006976,Loft,Other,3,100,250,199,847
14021753,House,House,47,96,250,190,820
14022019,House,House,221,100,50,65,245
14022887,House,House,5,100,175,550,1825
14054945,Apartment,Apartment,216,98,40,89,307
14057925,House,House,77,98,100,170,610
14066922,House,House,18,100,100,250,850
14067351,Townhouse,Townhouse,59,99,115,94,397
14075505,Apartment,Apartment,82,97,50,75,275
14101278,House,House,155,98,100,350,1150
14108127,Condominium,Condominium,19,95,100,169,607
14135205,House,House,17,99,100,350,1150
14140467,House,House,52,93,95,149,542
14153973,Townhouse,Townhouse,129,97,175,238,889
14160356,Apartment,Apartment,137,92,70,115,415
14163787,House,House,65,98,20,68,224
14187451,House,House,39,100,100,200,700
14196303,Resort,Other,16,91,99,99,396
14200579,Resort,Other,13,97,99,125,474
14200920,House,House,106,97,175,695,2260
14216605,House,House,4,90,164,167,665
14217334,House,House,89,95,164,113,503
14217574,House,House,139,92,164,69,371
14218801,House,House,122,97,224,99,521
14218981,House,House,94,92,299,119,656
14219067,House,House,102,98,299,133,698
14220364,House,House,139,98,299,133,698
14220397,House,House,43,97,224,123,593
14220743,House,House,35,98,75,185,630
14221473,House,House,171,100,101,107,422
14222547,Guest suite,Other,162,98,50,95,335
14223680,Other,Other,1,100,40,150,490
14234858,House,House,81,96,90,129,477
14247497,House,House,74,100,99,150,549
14251875,Townhouse,Townhouse,148,98,25,67,226
14266412,House,House,190,95,60,100,360
14281583,House,House,84,96,10,34,112
14297070,Guesthouse,Other,31,99,50,225,725
14315553,Guesthouse,Other,214,99,49,99,346
14316629,Townhouse,Townhouse,1,100,20,100,320
14318833,House,House,85,97,55,98,349
14329636,Condominium,Condominium,55,95,125,265,920
14330698,Apartment,Apartment,4,100,100,130,490
14332362,Townhouse,Townhouse,9,84,290,662,2276
14335062,Bungalow,Other,72,96,150,220,810
14344535,Apartment,Apartment,1,100,30,80,270
14376234,Cottage,Other,239,98,90,99,387
14385230,House,House,196,98,85,145,520
14389733,Guest suite,Other,340,98,30,46,168
14404024,House,House,1,100,30,198,624
14407090,Townhouse,Townhouse,36,96,75,135,480
14412382,House,House,158,99,90,140,510
14417382,House,House,214,98,125,139,542
14419919,House,House,31,100,250,745,2485
14421986,House,House,48,100,149,400,1349
14424170,House,House,101,100,119,345,1154
14424247,Resort,Other,6,100,99,112,435
14429826,Apartment,Apartment,293,98,75,170,585
14429832,Apartment,Apartment,348,98,75,180,615
14440743,Condominium,Condominium,107,96,75,125,450
14446223,House,House,6,100,30,50,180
14449562,Resort,Other,7,97,99,112,435
14450203,Resort,Other,17,98,99,99,396
14450831,Resort,Other,29,94,99,170,609
14451137,House,House,88,100,225,900,2925
14463041,House,House,33,99,150,99,447
14478186,Apartment,Apartment,282,91,45,95,330
14487681,House,House,66,97,75,125,450
14489748,House,House,71,99,200,325,1175
14490675,Apartment,Apartment,139,100,45,114,387
14500819,House,House,25,92,145,199,742
14503480,House,House,86,91,299,99,596
14517297,Bungalow,Other,57,99,75,250,825
14522963,House,House,141,100,125,245,860
14530554,Guest suite,Other,283,94,10,60,190
14534800,House,House,71,97,250,146,688
14548661,Apartment,Apartment,261,91,45,95,330
14553716,House,House,215,99,5,75,230
14555251,House,House,176,99,5,61,188
14556286,House,House,67,95,0,200,600
14568102,House,House,15,97,45,33,144
14575587,Bungalow,Other,81,99,45,59,222
14587210,House,House,132,97,175,100,475
14627429,Apartment,Apartment,22,94,150,85,405
14648905,House,House,150,98,175,202,781
14656134,House,House,138,89,35,90,305
14662514,House,House,26,99,100,150,550
14664334,House,House,233,96,100,120,460
14674274,Guest suite,Other,193,98,13,92,289
14692027,House,House,82,99,125,540,1745
14692765,Condominium,Condominium,24,99,140,172,656
14693200,Guest suite,Other,128,99,40,155,505
14696060,Townhouse,Townhouse,85,97,120,199,717
14703438,Bungalow,Other,27,98,125,242,851
14707474,House,House,33,94,225,329,1212
14709566,Apartment,Apartment,286,99,5,89,272
14711854,Apartment,Apartment,160,94,75,175,600
14713139,House,House,73,94,224,127,605
14728712,Guesthouse,Other,49,98,70,200,670
14729724,Apartment,Apartment,250,99,50,125,425
14739859,Apartment,Apartment,23,94,100,58,274
14740890,House,House,189,100,120,150,570
14746042,House,House,68,99,60,125,435
14747041,House,House,256,100,15,71,228
14754734,House,House,126,98,45,45,180
14757352,Guest suite,Other,100,99,75,93,354
14757749,Townhouse,Townhouse,4,100,95,114,437
14758508,House,House,9,90,75,300,975
14760263,House,House,19,98,195,635,2100
14769070,House,House,42,100,165,179,702
14784170,Guest suite,Other,107,98,40,79,277
14784520,House,House,105,96,65,169,572
14800378,House,House,148,97,65,125,440
14823505,Townhouse,Townhouse,41,99,10,55,175
14852812,Apartment,Apartment,337,94,35,74,257
14855802,Apartment,Apartment,46,99,20,55,185
14867808,Guest suite,Other,206,95,20,78,254
14868058,House,House,85,99,170,225,845
14869934,Guest suite,Other,130,97,35,85,290
14893517,House,House,157,97,135,105,450
14902319,Cottage,Other,157,98,8,50,158
14945855,House,House,68,100,100,795,2485
14947182,House,House,108,100,20,90,290
14965252,House,House,128,99,199,275,1024
14968777,House,House,140,95,165,157,636
14975526,Apartment,Apartment,104,97,35,79,272
14979757,Apartment,Apartment,142,97,125,119,482
14994422,House,House,78,100,125,900,2825
15020186,House,House,62,100,200,325,1175
15021725,House,House,59,100,25,175,550
15026218,House,House,13,98,200,600,2000
15035444,Apartment,Apartment,65,93,40,85,295
15036275,Apartment,Apartment,193,99,80,110,410
15037291,House,House,127,97,125,180,665
15052891,Townhouse,Townhouse,85,99,99,399,1296
15058743,House,House,2,100,25,140,445
15073534,House,House,108,99,45,38,159
15098742,House,House,272,98,50,111,383
15113339,Bungalow,Other,23,99,45,95,330
15114551,Apartment,Apartment,5,96,20,80,260
15125595,Loft,Other,193,99,60,185,615
15127355,House,House,30,94,75,124,447
15133566,Townhouse,Townhouse,105,95,99,149,546
15140141,Condominium,Condominium,12,100,125,385,1280
15142243,House,House,467,99,0,125,375
15143597,House,House,26,96,50,215,695
15143628,House,House,35,100,150,583,1899
15147231,Apartment,Apartment,190,99,80,73,299
15157178,Hostel,Other,347,96,10,35,115
15158385,Hostel,Other,150,95,10,35,115
15160285,House,House,77,97,75,100,375
15165346,House,House,122,98,350,440,1670
15166733,Apartment,Apartment,44,96,23,72,239
15179150,House,House,93,98,199,275,1024
15189035,House,House,148,97,190,225,865
15191427,Condominium,Condominium,115,99,100,175,625
15204319,Apartment,Apartment,166,92,120,175,645
15212205,Apartment,Apartment,3,93,35,117,386
15213185,House,House,3,100,150,175,675
15218308,Townhouse,Townhouse,27,94,225,287,1086
15222240,House,House,218,100,35,85,290
15236386,House,House,168,100,65,100,365
15237698,House,House,78,100,40,65,235
15239264,House,House,35,99,200,600,2000
15249003,House,House,103,95,75,150,525
15255985,House,House,126,98,135,250,885
15283315,Guest suite,Other,131,99,60,59,237
15284746,House,House,93,100,150,275,975
15301011,House,House,257,98,85,105,400
15309612,House,House,102,96,50,75,275
15318609,House,House,46,100,170,247,911
15331321,House,House,31,100,165,299,1062
15342576,House,House,79,99,175,259,952
15343788,House,House,92,97,55,150,505
15374069,Condominium,Condominium,17,100,100,75,325
15378760,Cottage,Other,145,100,95,175,620
15391164,House,House,98,97,130,429,1417
15393447,House,House,114,99,350,550,2000
15397771,Loft,Other,138,96,50,190,620
15408899,House,House,117,99,10,60,190
15411385,Apartment,Apartment,110,91,150,112,486
15413833,House,House,302,99,80,115,425
15421188,House,House,44,100,250,426,1528
15437616,House,House,32,99,27,40,147
15462212,Townhouse,Townhouse,67,98,150,675,2175
15464445,House,House,37,98,85,250,835
